"","ensembl_gene_id","entrezgene","external_gene_id","chromosome_name","start_position","end_position","Module.Color","Module.name","kME.CD1.turquoise","kME.CD2.blue","kME.CD3.brown","kME.CD4.yellow","kME.CD5.green","kME.CD6.red","kME.CD7.black","kME.CD8.pink","kME.CD9.magenta","kME.CD10.purple","kME.CD11.greenyellow","kME.CD12.tan","kME.CD13.salmon"
"ENSG00000088832","ENSG00000088832",101929368,"FKBP1A","20",1349622,1373806,"turquoise","CD1",0.444486926042083,-0.190926056574314,-0.305332955125033,-0.247802624729925,0.304750883603113,-0.182586301667098,0.0125833587060296,0.0703211716725194,0.141123240590193,0.384458758089912,-0.0719429582926923,-0.11583346629385,0.387235431774299
"ENSG00000088833","ENSG00000088833",55968,"NSFL1C","20",1422807,1454487,"grey","CD0",0.358395451636974,-0.202577939798518,-0.11896306604138,-0.281913569371962,0.304405334050999,-0.0620560476570769,0.0546741888954991,0.0592338094263098,0.0954538558044349,0.444932585556637,-0.166692669323588,-0.112743248244849,0.340829062706044
"ENSG00000088899","ENSG00000088899",9762,"LZTS3","20",3143263,3154192,"turquoise","CD1",0.637404902316194,0.138437175462869,-0.450653792285043,-0.137491728966675,-0.186491545500461,0.236736868487499,-0.516678111570679,0.586587748717136,0.503646683850128,0.134914824874107,-0.191017937431729,0.0590696455201706,0.254787395364029
"ENSG00000088926","ENSG00000088926",2160,"F11","4",187187099,187210835,"red","CD6",0.077986446395985,0.306457253577609,-0.225028089297465,-0.0550592784325751,-0.208945975087482,0.479995914768528,-0.343189374527062,0.34116613048187,0.0435448368750844,-0.0547064848494794,0.00803129573350459,0.11263576085361,-0.0339455731506416
"ENSG00000088970","ENSG00000088970",NA,"PLK1S1","20",21106624,21227260,"brown","CD3",-0.127907289721776,-0.330068081078872,0.41463023567681,0.0172988587266518,0.260980420089882,-0.352249698698767,0.467294610841892,-0.332051857253861,-0.0192682512539636,0.106213936345977,-0.0907106139290366,-0.1542570738695,0.064643165781396
"ENSG00000088986","ENSG00000088986",8655,"DYNLL1","12",120907653,120936296,"green","CD5",0.132173865502117,-0.406578124934869,0.0267763108566143,-0.304742526912153,0.680648061029723,-0.452688897580653,0.503525925925807,-0.381995197051792,-0.19847876239376,0.559726846401117,-0.137048090426449,-0.277461821200681,0.465151480111016
"ENSG00000088992","ENSG00000088992",54997,"TESC","12",117476728,117537284,"turquoise","CD1",0.575709281485553,-0.0980338235294786,-0.267959362664514,-0.412343430531113,0.265862240055419,0.0995081892676515,-0.169584564528834,0.330673563947741,0.197805857097123,0.517712843711154,-0.245443057638523,-0.00745842287270885,0.496622871142986
"ENSG00000089006","ENSG00000089006",27131,"SNX5","20",17922241,17949623,"yellow","CD4",-0.467490103856222,-0.133437542766017,0.448323574187274,0.677443463931385,-0.211677212647542,-0.0643162828613168,0.270173937580766,-0.200849043134948,-0.0282628950343942,-0.416426658075591,0.275990215810649,0.113831123967243,-0.468400342300696
"ENSG00000089012","ENSG00000089012",55423,"SIRPG","20",1609798,1638425,"grey","CD0",-0.143265282495465,0.385013838112893,-0.113674139486232,0.0597530233280111,-0.271849040817157,0.252972440753626,-0.244404668663881,0.135711167576579,-0.0716725563298901,-0.272202078120496,0.0834185804581126,0.156370828664391,-0.214333412976084
"ENSG00000089022","ENSG00000089022",8550,"MAPKAPK5","12",112279782,112334343,"grey","CD0",0.0467412700661082,-0.421608771659022,0.109957472039988,-0.135110285948337,0.541403062390779,-0.340415203837273,0.490660496730329,-0.278538846932715,-0.168311806958663,0.367009451001387,-0.0254687770418847,-0.0207209466809197,0.259798656845884
"ENSG00000089041","ENSG00000089041",5027,"P2RX7","12",121570622,121623876,"brown","CD3",-0.21082361286902,-0.16105965292596,0.59307272830942,0.104217649641352,-0.135265103188484,-0.16750311924089,0.20580012951334,-0.156135667014087,0.198248752276394,-0.136539276061283,0.186865895999646,-0.0739646657904657,-0.249519630148393
"ENSG00000089048","ENSG00000089048",51575,"ESF1","20",13694969,13765532,"grey","CD0",-0.156440143371072,-0.379655455985005,0.170159789953223,-0.0144412108029139,0.235185970835978,-0.259340423974753,0.338422838768296,-0.301089234451533,-0.180858821596173,0.065136414324073,-0.074355543917511,-0.15012692559215,0.0399885769218733
"ENSG00000089050","ENSG00000089050",10741,"RBBP9","20",18467184,18477887,"grey","CD0",-0.222768357536707,-0.130309240771316,0.228460258066442,0.146859755639194,0.154534869353818,-0.0807252740398323,0.309465331494875,-0.196712329837914,-0.176583331823429,0.0309094613133446,0.137316456634673,0.0713432866590775,-0.100870545007563
"ENSG00000089053","ENSG00000089053",51433,"ANAPC5","12",121746048,121837699,"grey","CD0",0.188337995845714,-0.303144969027385,0.450499384792843,-0.27240696020458,0.270785345129123,-0.248116056207224,0.26164078548337,-0.138356036399916,0.190961679302747,0.44580336708287,0.00577529281669972,-0.188029337776966,0.206960586150252
"ENSG00000089057","ENSG00000089057",9962,"SLC23A2","20",4833002,4990939,"turquoise","CD1",0.331005290722381,-0.229584407602045,-0.0235013831267188,-0.0120761853975371,0.168467046119556,-0.178501699689881,0.124531946925532,0.0331833436772588,0.194547376390028,0.20226806246537,-0.0912495453660957,-0.147659678316254,0.27188541987091
"ENSG00000089060","ENSG00000089060",80024,"SLC8B1","12",113736564,113797298,"grey","CD0",-0.162588695162861,0.383695622385118,0.0848438593694851,0.238084716387458,-0.429191416478274,0.24975750674379,-0.254277697871247,0.189428348381559,0.159070742100509,-0.347074086212247,0.205342991926599,0.104362388051103,-0.392689478138063
"ENSG00000089091","ENSG00000089091",55184,"DZANK1","20",18364011,18447925,"grey","CD0",0.374313598191435,-0.149488200030323,-0.228039651502844,-0.246347212408123,0.329627172825649,-0.0844085781688279,0.084030911569083,0.0630153509545789,0.0774802703019871,0.389573744330894,-0.158927474048172,-0.117361259635021,0.450160104089122
"ENSG00000089116","ENSG00000089116",64211,"LHX5","12",113899839,113910085,"red","CD6",0.0657491878967364,0.362193131851434,-0.170266124005004,0.00838647707221688,-0.280194604721813,0.524841608366544,-0.353266054951786,0.43063892351917,0.149820292824043,-0.14657194404815,-0.00636740426312526,0.131481918646722,-0.164167207169087
"ENSG00000089123","ENSG00000089123",55617,"TASP1","20",13246709,13619587,"green","CD5",0.274214254298364,-0.351512736349681,-0.203434971204333,-0.489892488368196,0.729053798212373,-0.386936439897222,0.363912576042344,-0.27207099737333,-0.303071123739114,0.627391856977988,-0.196523246648232,-0.102123188960859,0.610884668557073
"ENSG00000089127","ENSG00000089127",4938,"OAS1","12",113344582,113369990,"grey","CD0",-0.178108980347868,0.274120563810358,0.11215299121527,0.0183524042050617,-0.221736590617824,0.15168615014255,-0.140093651549739,0.0422835749205229,-0.00212705878971304,-0.171412545452198,0.375087954449679,0.227183786742667,-0.254151518295362
"ENSG00000089154","ENSG00000089154",10985,"GCN1L1","12",120565007,120632513,"grey","CD0",0.104077162001642,-0.243045085816161,0.325270486864641,0.156019037032807,-0.0156315261117292,-0.0966923825086062,0.188657861607789,0.0355292971166789,0.356001883338863,0.042408674645175,0.0272119859531342,-0.0688376969022168,-0.0123404423384002
"ENSG00000089163","ENSG00000089163",23409,"SIRT4","12",120740119,120751052,"grey","CD0",0.156995748850422,0.0353623162904842,-0.15423620830004,-0.12870501648884,0.127187654953712,0.0306757224035493,-0.0136735291853796,0.0852905802738213,0.0755060138370524,0.197779536303531,-0.103023769275194,-0.0150959156687537,0.198260996628963
"ENSG00000089169","ENSG00000089169",22895,"RPH3A","12",113008184,113336686,"turquoise","CD1",0.637360860472649,-0.0727038723861652,-0.330994061012815,-0.367682212189377,0.229322844200645,-0.0157721445780416,-0.20262641447614,0.278008847283233,0.222343978695679,0.428617044329934,-0.292045518176235,-0.0547593956762011,0.569009020911654
"ENSG00000089177","ENSG00000089177",55614,"KIF16B","20",16252749,16554078,"brown","CD3",0.026715892755826,-0.348688380017867,0.363155919851934,0.152750141461538,0.0993902043094329,-0.295646035134053,0.301894975516634,-0.146863264148156,0.201475670132112,0.0648271166588364,0.0232835882124476,-0.030622588510475,0.00588516785442578
"ENSG00000089199","ENSG00000089199",1114,"CHGB","20",5892076,5906007,"green","CD5",0.50245576181755,-0.314698590168758,-0.301059121246139,-0.547936749505634,0.704935012934709,-0.284011495858334,0.188194216017403,-0.0959941522539446,-0.098303856393802,0.785987453623197,-0.317655953142132,-0.241601064733721,0.724188436580507
"ENSG00000089220","ENSG00000089220",5037,"PEBP1","12",118573663,118583389,"turquoise","CD1",0.435354017922318,-0.215017602039763,-0.033553421687566,-0.149454597755565,0.200825646942779,-0.19458125231893,0.0240885055850246,0.0841435826700057,0.292565817267583,0.380671691840827,-0.229412536905911,-0.250646833409407,0.340132697873679
"ENSG00000089225","ENSG00000089225",6910,"TBX5","12",114791736,114846247,"blue","CD2",-0.121027749912572,0.560501161888296,-0.195196156275381,-0.0102554565173818,-0.382292877264646,0.451593241609416,-0.436740786226465,0.271449260169821,-0.0560125640736435,-0.28267968151293,0.0487381742297362,0.190174132599005,-0.253838470881957
"ENSG00000089248","ENSG00000089248",10961,"ERP29","12",112451120,112461255,"grey","CD0",0.217019304059321,-0.346745202267202,0.0479901604974892,-0.267983367147324,0.525746119206152,-0.200885892030077,0.321466571332265,-0.165370707178899,-0.0255314886625481,0.618268333121567,0.0719862253916411,-0.102855677696015,0.38490751722255
"ENSG00000089250","ENSG00000089250",4842,"NOS1","12",117645947,117889975,"grey","CD0",0.130195167278807,0.0250240557317163,0.0499007715938616,-0.13845011047783,0.0309339651492893,0.0134062604203116,-0.0503018674289435,0.0836388068239824,0.090947290618343,0.172295843754102,0.128563717533865,0.0296990962425673,0.0348799907362312
"ENSG00000089280","ENSG00000089280",2521,"FUS","16",31191431,31203127,"grey","CD0",0.202440097024436,-0.304482785754765,0.118857957299087,-0.113647096861549,0.293973285755169,-0.075696211180519,0.195584928139387,-0.0346004428534853,0.0385719835786182,0.380016986910136,-0.0809281094675491,-0.0590672304944632,0.228813172784714
"ENSG00000089289","ENSG00000089289",3476,"IGBP1","X",69353299,69386174,"green","CD5",0.1116313189762,-0.314667822374389,-0.0839856981410291,-0.258694764123897,0.58795393630971,-0.194208623710798,0.38787570660714,-0.20996479651775,-0.211064994132528,0.522895828450015,-0.000441489172198799,-0.0444136856368613,0.419330940851087
"ENSG00000089327","ENSG00000089327",53827,"FXYD5","19",35645633,35660786,"grey","CD0",-0.18838184724811,0.424720098203708,-0.059490593370457,0.153107995626973,-0.449994908467077,0.308947693770027,-0.326150060666145,0.231516191426386,0.104586000138275,-0.392986283615879,0.43998113984847,0.552778986125211,-0.417078628988186
"ENSG00000089335","ENSG00000089335",55900,"ZNF302","19",35168544,35177302,"black","CD7",-0.21277908675928,-0.448649995049277,0.332695276352527,0.1606841696159,0.349948638581981,-0.446966825466623,0.587237225952064,-0.451880668211573,-0.160352028192483,0.0617642823180933,0.0254939883442525,-0.164525926003564,0.0861092374370398
"ENSG00000089356","ENSG00000089356",5349,"FXYD3","19",35606732,35615228,"blue","CD2",-0.269720662698256,0.673019068576994,-0.130036412503438,0.0802115275968357,-0.423254029849036,0.3277882296113,-0.38673420142231,0.125078183750763,-0.127533512329414,-0.413188546706716,0.0533081434384001,0.084636918193904,-0.353026099584661
"ENSG00000089472","ENSG00000089472",9843,"HEPH","X",65382391,65488709,"yellow","CD4",-0.362917083375812,-0.108489730151711,0.377589295455211,0.889079326557072,-0.350882200431142,-0.101601464913319,0.137410310842685,-0.123105493724462,0.120712371314821,-0.485654958452423,0.0776937062464294,-0.0227940590110683,-0.459524086722167
"ENSG00000089486","ENSG00000089486",29965,"CDIP1","16",4560676,4588829,"turquoise","CD1",0.418889365228556,-0.0604079095942227,-0.0793984532800605,0.104068754930985,-0.0597280506767525,0.0923934763261388,-0.117092604192083,0.340846443079905,0.511500994873703,0.111545649831951,-0.0589407441665454,0.00585153815260267,0.1651673850443
"ENSG00000089597","ENSG00000089597",23193,"GANAB","11",62392298,62414104,"grey","CD0",0.170273181310463,-0.202566815927928,0.214390208081733,-0.0182802750332069,0.0422148771156442,-0.181627404217361,0.122834537023565,-0.0192891251929012,0.230556916612983,0.168031372577665,0.151915532947415,-0.0145268424588165,0.0684928056111502
"ENSG00000089682","ENSG00000089682",55285,"RBM41","X",106307650,106362057,"grey","CD0",-0.0626611797749904,-0.0412853118114405,-0.0569918926035165,-0.0702333577249206,-0.00257997485284468,-0.0956784287747041,0.0459713554124798,-0.0731747451513715,-0.114623208979852,-0.123587356732987,-0.11594475582918,-0.0884262654506592,0.0494559895301037
"ENSG00000089685","ENSG00000089685",332,"BIRC5","17",76210267,76221717,"blue","CD2",-0.12614944697281,0.589965237242672,-0.152706174966812,-0.0183903864955657,-0.350121009544342,0.440454942075731,-0.391584010068234,0.24205031124124,-0.0101993888160283,-0.249805359854319,0.137381543793183,0.147673826538895,-0.265726902032925
"ENSG00000089692","ENSG00000089692",3902,"LAG3","12",6881678,6887621,"blue","CD2",-0.00527925488381159,0.412589401107234,-0.122945774566325,-0.0304325602253895,-0.221570570843891,0.360147301586043,-0.309793129090336,0.253516604030048,0.0264029330902167,-0.0872241811570374,-0.0388886123931756,0.110180384871887,-0.116030232096368
"ENSG00000089693","ENSG00000089693",8079,"MLF2","12",6857170,6876641,"turquoise","CD1",0.65607928001942,-0.134275482729657,-0.261820739828476,-0.394020687215179,0.295251951143985,-0.064101753274235,-0.0948880489029436,0.236465589761297,0.307705464169664,0.561539835184115,-0.126212490808579,-0.116597477251023,0.515521828794704
"ENSG00000089723","ENSG00000089723",78990,"OTUB2","14",94492675,94515276,"grey","CD0",0.205921565108834,0.181876721694422,-0.28374657216948,-0.0762891429435586,-0.148432677796406,0.316107013655936,-0.331840548683498,0.332863734179096,0.0837068829767518,0.0318819169428995,-0.0642893769203604,0.0605498095231458,0.0444859996031348
"ENSG00000089737","ENSG00000089737",57062,"DDX24","14",94517266,94547591,"salmon","CD13",0.505510046861467,-0.289335050857868,-0.163980454783681,-0.417334050746184,0.529009883700507,-0.332542624146973,0.171011741462228,-0.0923927663876478,0.0963924283992394,0.666334969716734,-0.179624081120715,-0.268070859191314,0.651196333015466
"ENSG00000089775","ENSG00000089775",7597,"ZBTB25","14",64915824,64971931,"grey","CD0",-0.115116161514245,0.184273954586137,0.058029985681765,0.0063250380518573,-0.105359949728882,-0.0147392993032924,-0.0415442765027593,-0.0467747771964333,-0.0503355530736229,-0.116421888287703,0.0421725627791985,0.0198421391971946,-0.0993604847180987
"ENSG00000089818","ENSG00000089818",25977,"NECAP1","12",8234807,8250367,"green","CD5",0.433696902418565,-0.414263519170576,-0.23406946237816,-0.473066651987863,0.792935577384705,-0.416164899536751,0.386850873280266,-0.239537807226066,-0.133727170364945,0.772679096853979,-0.173488714628548,-0.289304133941151,0.724413342353423
"ENSG00000089876","ENSG00000089876",55760,"DHX32","10",127524906,127585005,"grey","CD0",-0.237942019180486,0.135184298154706,0.0369145527371226,0.263034186494346,-0.178081062832494,0.00922201569409472,0.0023245125029288,-0.0869858001840183,-0.128723153981591,-0.263964518261159,0.103908839390872,0.0191562954551703,-0.190815446653142
"ENSG00000089902","ENSG00000089902",23186,"RCOR1","14",103058998,103196913,"grey","CD0",0.114888808165959,-0.340400440128755,0.119747601447842,0.176221076286855,0.190826421534224,-0.332156615536654,0.280355146921918,-0.120237686879676,0.155303210578036,0.126091882006377,-0.0144517040146972,-0.0920242998775014,0.119975008742352
"ENSG00000089916","ENSG00000089916",55668,"GPATCH2L","14",76618259,76720685,"grey","CD0",0.107728763206854,-0.303145283048975,0.0868241882832558,0.054721050398757,0.179391520233659,-0.223685235095314,0.25744191256008,-0.102034540543809,0.0938691105502241,0.126399709739269,-0.0354711075147473,-0.11054769073261,0.152106895842061
"ENSG00000090006","ENSG00000090006",8425,"LTBP4","19",41098789,41135725,"pink","CD8",0.308841863350554,0.20812222822042,-0.242805481868778,-0.0512425513997484,-0.263721297049781,0.381774594594225,-0.416384168644097,0.527356314255585,0.375454750318675,-0.00423573995324415,0.042988202097923,0.235462378777023,-0.0599710323636111
"ENSG00000090013","ENSG00000090013",645,"BLVRB","19",40953696,40971747,"grey","CD0",0.108897355632564,0.0632595144597159,-0.119960656445461,0.0961614593574307,0.0112761259118737,0.124148281238689,-0.0744194277457523,0.160760107975455,0.0928987483178034,0.138013857532249,0.0882081693123813,0.140841299603912,-0.0424686134549876
"ENSG00000090020","ENSG00000090020",6548,"SLC9A1","1",27425306,27493472,"turquoise","CD1",0.560255017441687,0.11910137379505,-0.401622371819237,-0.279210183808545,0.024709503033029,0.16065624740392,-0.344964081230849,0.405333268616434,0.272507435579624,0.260429945863475,-0.291834128781733,0.106930058545464,0.423647138985599
"ENSG00000090054","ENSG00000090054",10558,"SPTLC1","9",94794281,94877666,"brown","CD3",-0.238076990279023,-0.391909383040746,0.358130696887438,0.142725813291845,0.241042315849895,-0.361081752909414,0.491566646201777,-0.394305048589121,-0.10733996125526,0.0546303853368312,0.129887745877506,-0.115321361357054,-0.051497294083005
