# ALPHA = 0.05
# TOT_SETS = 14


# _SET1_ SET = green
# _SET1_ NGENES = 711
# _SET1_ P = 0.00350845
_SET1_     GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET2_     ENSG00000162706     1  159141399  159173103     74      18  150064       1.7295     0.041855
_SET2_     ENSG00000162728     1  160051360  160060353     22       6  150064       1.7596      0.03924
_SET2_     ENSG00000198929     1  162039564  162353321   1152      66  150064      0.69977      0.24204
_SET2_     ENSG00000152092     1  176826438  177134109    738      55  150064       2.0777     0.018868
_SET2_     ENSG00000198797     1  177140633  177251558    205      25  150064       2.4666    0.0068202
_SET2_     ENSG00000075391     1  178062864  178448644    629      24  150064       1.7194     0.042772
_SET2_     ENSG00000198216     1  181382238  181777219   1051      75  150064       2.9686    0.0014957
_SET2_     ENSG00000116698     1  183441351  183567381    234      28  150064       2.2569     0.012007
_SET2_     ENSG00000116667     1  184356192  184598154    618      35  150064       2.2107     0.013528
_SET2_     ENSG00000116852     1  200938520  200992828    151      18  150064       3.6426   0.00013493
_SET2_     ENSG00000118194     1  201328136  201346890     83      12  150064     -0.18786      0.57451
_SET2_     ENSG00000143847     1  202995626  203047868    177      27  150064      0.71932      0.23597
_SET2_     ENSG00000143850     1  204187979  204346793    509      35  150064       1.1713      0.12074
_SET2_     ENSG00000170382     1  204586298  204654861    188      27  150064       3.0584    0.0011128
_SET2_     ENSG00000076356     1  208195587  208417665    642      55  150064       3.3486   0.00040607
_SET2_     ENSG00000008118     1  209757062  209787283    107      18  150064       1.6434     0.050153
_SET2_     ENSG00000162817     1  220863187  220872499     37       8  150064      0.31174      0.37762
_SET2_     ENSG00000203685     1  226736501  226796915    184      31  150064       2.2697     0.011613
_SET2_     ENSG00000143801     1  227057885  227083806     81      10  150064       2.3371    0.0097173
_SET2_     ENSG00000163050     1  227085237  227175246    233      40  150064        1.081      0.13985
_SET2_     ENSG00000081692     1  227918126  227923112     15       6  150064       1.0222      0.15333
_SET2_     ENSG00000143761     1  228270361  228286912     27       8  150064      0.37131       0.3552
_SET2_     ENSG00000143774     1  228327663  228336685     14       6  150064      0.94331      0.17276
_SET2_     ENSG00000154370     1  228581374  228594541     23       5  150064    -0.032099       0.5128
_SET2_     ENSG00000177614     1  230457392  230561475    405      34  150064      0.51989      0.30157
_SET2_     ENSG00000135749     1  233119181  233431459   1158      58  150064     -0.10878      0.54331
_SET2_     ENSG00000171853     2    3383446    3488865    367      33  150064      -1.6648      0.95202
_SET2_     ENSG00000162975     2   11052063   11054350      4       2  150064      0.27156      0.39298
_SET2_     ENSG00000138101     2   25600067   25896503    460      44  150064       1.5823     0.056794
_SET2_     ENSG00000084731     2   26149471   26205618    172      27  150064       1.5358     0.062299
_SET2_     ENSG00000084764     2   27193480   27250064     63       6  150064       3.6452   0.00013358
_SET2_     ENSG00000084693     2   27265232   27293490     38       7  150064       3.9092   4.6299e-05
_SET2_     ENSG00000138028     2   27321757   27341995     34       7  150064       3.8361   6.2514e-05
_SET2_     ENSG00000138073     2   27353624   27357543      8       3  150064       1.2274      0.10983
_SET2_     ENSG00000115194     2   27476552   27498685     40       8  150064       2.5676    0.0051205
_SET2_     ENSG00000115211     2   27587219   27593353     10       6  150064       3.5065   0.00022701
_SET2_     ENSG00000115241     2   27604061   27632554     40       6  150064        3.676   0.00011847
_SET2_     ENSG00000115226     2   27714750   27718112      6       2  150064       3.1934   0.00070312
_SET2_     ENSG00000158089     2   31133333   31378068    921      64  150064       1.7421     0.040742
_SET2_     ENSG00000013016     2   31456880   31492313    116      15  150064     -0.61551      0.73089
_SET2_     ENSG00000184261     2   47743720   47798078    137      38  150064      0.90459      0.18284
_SET2_     ENSG00000115977     2   69688532   69901481    384      26  150064      -1.0399      0.85081
_SET2_     ENSG00000075340     2   70834750   70995357    666      36  150064       1.1513       0.1248
_SET2_     ENSG00000135638     2   73143389   73162020     17       5  150064       3.1794   0.00073799
_SET2_     ENSG00000135631     2   73300510   73383849    237      19  150064       4.8987   4.8228e-07
_SET2_     ENSG00000135632     2   73441350   73454365     27       8  150064       2.9774    0.0014536
_SET2_     ENSG00000264324     2   74438731   74590504    245      29  150064      0.29034      0.38578
_SET2_     ENSG00000204843     2   74588281   74619214     39       9  150064     -0.55121      0.70926
_SET2_     ENSG00000115275     2   74688184   74692537      5       3  150064      0.35785      0.36023
_SET2_     ENSG00000115289     2   74732170   74735707      4       2  150064      0.35587      0.36097
_SET2_     ENSG00000135622     2   74881355   74909186     31       7  150064      0.40709      0.34197
_SET2_     ENSG00000034510     2   85132749   85133795      3       1  150064      -1.0351      0.84968
_SET2_     ENSG00000135956     2   96914254   96931732     20       9  150064       4.4332   4.6428e-06
_SET2_     ENSG00000115073     2   98272431   98280570     14       3  150064       2.5783    0.0049643
_SET2_     ENSG00000115526     2  101008327  101034118     81      13  150064     0.032244      0.48714
_SET2_     ENSG00000170485     2  101436614  101613291    557      65  150064       1.4963     0.067291
_SET2_     ENSG00000135966     2  105880871  105946491    213      22  150064       1.7444     0.040546
_SET2_     ENSG00000074054     2  122095352  122407163    770      14  150064       1.2111      0.11292
_SET2_     ENSG00000152082     2  130939310  130948302     27       3  150064     -0.88373      0.81158
_SET2_     ENSG00000136002     2  131594489  131804836    574      38  150064       2.5997    0.0046648
_SET2_     ENSG00000152102     2  131805449  131851033     53       5  150064       3.4464    0.0002841
_SET2_     ENSG00000048991     2  136289025  136482840    261      17  150064     -0.57464      0.71723
_SET2_     ENSG00000115457     2  217497551  217529159     43       9  150064       2.4692     0.006771
_SET2_     ENSG00000171450     2  219824377  219826876      6       1  150064       1.0375      0.14976
_SET2_     ENSG00000115657     2  220074490  220083712      9       4  150064     0.012227      0.49512
_SET2_     ENSG00000198925     2  220074494  220094439     33       7  150064      0.28493      0.38785
_SET2_     ENSG00000054356     2  220154345  220174370     47       9  150064      0.34217      0.36611
_SET2_     ENSG00000144591     2  220363589  220371710     11       5  150064       0.2482      0.40199
_SET2_     ENSG00000123989     2  220403669  220408509     10       2  150064     0.018712      0.49254
_SET2_     ENSG00000114923     2  220492049  220506702     19       5  150064      0.82007      0.20609
_SET2_     ENSG00000153823     2  229715242  230136001   1398     103  150064       2.5938    0.0047465
_SET2_     ENSG00000135931     2  232063260  232239548    473      39  150064     -0.78679       0.7843
_SET2_     ENSG00000144524     2  232646381  232673963     50       8  150064      0.29769      0.38297
_SET2_     ENSG00000063660     2  241375088  241407493    165      37  150064      0.74602      0.22783
_SET2_     ENSG00000130294     2  241653181  241759725    329      42  150064     -0.41747      0.66183
_SET2_     ENSG00000115687     2  242045514  242089679    212      20  150064      0.85838      0.19534
_SET2_     ENSG00000115677     2  242166679  242256476    251      27  150064       1.2428      0.10697
_SET2_     ENSG00000115694     2  242432089  242449145     58      14  150064       1.3442     0.089447
_SET2_     ENSG00000196220     3    9022275    9404737   1231     141  150064        3.209    0.0006661
_SET2_     ENSG00000134072     3    9799026    9811676     20       7  150064     -0.69372      0.75607
_SET2_     ENSG00000171148     3    9821544    9834695     31       6  150064     -0.15693      0.56235
_SET2_     ENSG00000241553     3    9834179    9849410     26       7  150064      0.60196       0.2736
_SET2_     ENSG00000163703     3    9975506    9987097     30       7  150064     -0.69823      0.75748
_SET2_     ENSG00000157014     3   10289707   10322902     98      14  150064     -0.38888      0.65132
_SET2_     ENSG00000157087     3   10365707   10749716   1471     117  150064       4.0893   2.1637e-05
_SET2_     ENSG00000157152     3   12045876   12232900    480      21  150064        2.322     0.010117
_SET2_     ENSG00000144712     3   12837971   12913415    252      25  150064      0.56974      0.28443
_SET2_     ENSG00000144711     3   12938719   13114617    523      73  150064       2.1968     0.014017
_SET2_     ENSG00000206561     3   15491640   15563258    232      20  150064       -0.836      0.79842
_SET2_     ENSG00000182568     3   18386879   18487080    223      26  150064       2.4115    0.0079443
_SET2_     ENSG00000114812     3   42530791   42579059    130      27  150064      0.82669      0.20421
_SET2_     ENSG00000164051     3   48473574   48481866     14       3  150064       1.4101     0.079255
_SET2_     ENSG00000008300     3   48673902   48700348     25       4  150064       2.6042    0.0046045
_SET2_     ENSG00000178467     3   49027319   49044587     11       3  150064       1.4958     0.067357
_SET2_     ENSG00000172046     3   49145479   49158371     10       3  150064        1.681     0.046377
_SET2_     ENSG00000164061     3   49591922   49708978    169      18  150064       1.1626      0.12249
_SET2_     ENSG00000164068     3   49726932   49758962     51      10  150064       2.2659     0.011728
_SET2_     ENSG00000176020     3   49754267   49761349      4       2  150064       2.1182      0.01708
_SET2_     ENSG00000164076     3   49895421   49907655     17       4  150064       2.7062    0.0034033
_SET2_     ENSG00000114383     3   50357458   50365682      5       3  150064       1.5079     0.065795
_SET2_     ENSG00000004838     3   50378541   50384283      3       1  150064      0.51104      0.30466
_SET2_     ENSG00000007402     3   50400233   50541675    253      22  150064       1.1617      0.12269
_SET2_     ENSG00000088543     3   50595462   50608458     14       5  150064     -0.89702      0.81515
_SET2_     ENSG00000088538     3   50712672   51421629   1279      17  150064       1.1158      0.13226
_SET2_     ENSG00000179837     3   51428731   51435330      7       3  150064       1.8785     0.030153
_SET2_     ENSG00000164081     3   51696709   51738339     42      16  150064       2.2079     0.013626
